% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
3.779	1	1	378	10	1	28	2196	0	0	0
3.78	1	1	379	1	1	28	2196	0	0	0
3.781	1	1	379	2	1	28	2196	0	0	0
3.782	1	1	379	3	1	28	2196	0	0	0
3.783	1	1	379	4	1	28	2196	0	0	0
3.784	1	1	379	5	1	28	2196	0	0	0
3.788	1	1	379	9	1	28	2196	0	0	0
3.789	1	1	379	10	1	28	2196	0	0	0
3.79	1	1	380	1	1	28	2196	0	0	0
3.791	1	1	380	2	1	28	2196	0	0	0
3.792	1	1	380	3	1	28	2196	0	0	0
3.793	1	1	380	4	1	28	2196	0	0	0
3.794	1	1	380	5	1	28	2196	0	0	0
3.795	1	1	380	6	1	28	2196	0	0	0
3.796	1	1	380	7	1	28	2196	0	0	0
3.797	1	1	380	8	1	28	2196	0	0	0
3.798	1	1	380	9	1	28	2196	0	0	0
3.803	1	1	381	4	1	28	2196	0	0	0
3.804	1	1	381	5	1	28	2196	0	0	0
3.805	1	1	381	6	1	28	2196	0	0	0
3.806	1	1	381	7	1	28	2196	0	0	0
3.807	1	1	381	8	1	28	2196	0	0	0
3.808	1	1	381	9	1	28	2196	0	0	0
3.809	1	1	381	10	1	28	2196	0	0	0
3.81	1	1	382	1	1	28	2196	0	0	0
3.811	1	1	382	2	1	28	2196	0	0	0
3.812	1	1	382	3	1	28	2196	0	0	0
3.813	1	1	382	4	1	28	2196	0	0	0
3.814	1	1	382	5	1	28	2196	0	0	0
3.815	1	1	382	6	1	28	2196	0	0	0
3.816	1	1	382	7	1	28	2196	0	0	0
3.817	1	1	382	8	1	28	2196	0	0	0
3.818	1	1	382	9	1	28	2196	0	0	0
3.819	1	1	382	10	1	28	2196	0	0	0
3.82	1	1	383	1	1	28	2196	0	0	0
3.821	1	1	383	2	1	28	2196	0	0	0
3.822	1	1	383	3	1	28	2196	0	0	0
3.823	1	1	383	4	1	28	2196	0	0	0
3.824	1	1	383	5	1	28	2196	0	0	0
3.825	1	1	383	6	1	28	2196	0	0	0
3.826	1	1	383	7	1	28	2196	0	0	0
3.827	1	1	383	8	1	28	2196	0	0	0
3.828	1	1	383	9	1	28	2196	0	0	0
3.829	1	1	383	10	1	28	2196	0	0	0
3.83	1	1	384	1	1	28	2196	0	0	0
3.831	1	1	384	2	1	28	2196	0	0	0
3.832	1	1	384	3	1	28	2196	0	0	0
3.833	1	1	384	4	1	28	2196	0	0	0
3.834	1	1	384	5	1	28	2196	0	0	0
3.835	1	1	384	6	1	28	2196	0	0	0
3.836	1	1	384	7	1	28	2196	0	0	0
3.837	1	1	384	8	1	28	2196	0	0	0
3.838	1	1	384	9	1	28	2196	0	0	0
3.839	1	1	384	10	1	28	2196	0	0	0
3.84	1	1	385	1	1	28	2196	0	0	0
3.841	1	1	385	2	1	28	2196	0	0	0
3.842	1	1	385	3	1	28	2196	0	0	0
3.843	1	1	385	4	1	28	2196	0	0	0
3.844	1	1	385	5	1	28	2196	0	0	0
3.845	1	1	385	6	1	28	2196	0	0	0
3.846	1	1	385	7	1	28	2196	0	0	0
3.847	1	1	385	8	1	28	2196	0	0	0
3.848	1	1	385	9	1	28	2196	0	0	0
3.849	1	1	385	10	1	28	2196	0	0	0
3.85	1	1	386	1	1	28	2196	0	0	0
3.851	1	1	386	2	1	28	2196	0	0	0
3.852	1	1	386	3	1	28	2196	0	0	0
3.853	1	1	386	4	1	28	2196	0	0	0
3.854	1	1	386	5	1	28	2196	0	0	0
3.855	1	1	386	6	1	28	2196	0	0	0
3.856	1	1	386	7	1	28	2196	0	0	0
3.857	1	1	386	8	1	28	2196	0	0	0
3.858	1	1	386	9	1	28	2196	0	0	0
3.859	1	1	386	10	1	28	2196	0	0	0
3.86	1	1	387	1	1	28	2196	0	0	0
3.861	1	1	387	2	1	28	2196	0	0	0
3.862	1	1	387	3	1	28	2196	0	0	0
3.863	1	1	387	4	1	28	2196	0	0	0
3.864	1	1	387	5	1	28	2196	0	0	0
3.865	1	1	387	6	1	28	2196	0	0	0
3.866	1	1	387	7	1	28	2196	0	0	0
3.867	1	1	387	8	1	28	2196	0	0	0
3.868	1	1	387	9	1	28	2196	0	0	0
3.869	1	1	387	10	1	28	2196	0	0	0
3.87	1	1	388	1	1	28	2196	0	0	0
3.871	1	1	388	2	1	28	2196	0	0	0
3.872	1	1	388	3	1	28	2196	0	0	0
3.873	1	1	388	4	1	28	2196	0	0	0
3.874	1	1	388	5	1	28	2196	0	0	0
3.875	1	1	388	6	1	28	2196	0	0	0
3.876	1	1	388	7	1	28	2196	0	0	0
3.877	1	1	388	8	1	28	2196	0	0	0
3.878	1	1	388	9	1	28	2196	0	0	0
3.879	1	1	388	10	1	28	2196	0	0	0
3.881	1	1	389	2	1	28	2196	0	0	0
3.883	1	1	389	4	1	28	2196	0	0	0
3.885	1	1	389	6	1	28	2196	0	0	0
3.886	1	1	389	7	1	28	2196	0	0	0
3.887	1	1	389	8	1	28	2196	0	0	0
3.889	1	1	389	10	1	28	2196	0	0	0
3.89	1	1	390	1	1	28	2196	0	0	0
3.891	1	1	390	2	1	28	2196	0	0	0
3.893	1	1	390	4	1	28	2196	0	0	0
3.894	1	1	390	5	1	28	2196	0	0	0
3.895	1	1	390	6	1	28	2196	0	0	0
3.897	1	1	390	8	1	28	2196	0	0	0
3.898	1	1	390	9	1	28	2196	0	0	0
3.899	1	1	390	10	1	28	2196	0	0	0
3.901	1	1	391	2	1	28	2196	0	0	0
3.902	1	1	391	3	1	28	2196	0	0	0
3.903	1	1	391	4	1	28	2196	0	0	0
3.904	1	1	391	5	1	28	2196	0	0	0
3.905	1	1	391	6	1	28	2196	0	0	0
3.906	1	1	391	7	1	28	2196	0	0	0
3.907	1	1	391	8	1	28	2196	0	0	0
3.908	1	1	391	9	1	28	2196	0	0	0
3.909	1	1	391	10	1	28	2196	0	0	0
3.91	1	1	392	1	1	28	2196	0	0	0
3.911	1	1	392	2	1	28	2196	0	0	0
3.912	1	1	392	3	1	28	2196	0	0	0
3.913	1	1	392	4	1	28	2196	0	0	0
3.914	1	1	392	5	1	28	2196	0	0	0
3.915	1	1	392	6	1	28	2196	0	0	0
3.916	1	1	392	7	1	28	2196	0	0	0
3.917	1	1	392	8	1	28	2196	0	0	0
3.918	1	1	392	9	1	28	2196	0	0	0
3.919	1	1	392	10	1	28	2196	0	0	0
3.92	1	1	393	1	1	28	2196	0	0	0
3.921	1	1	393	2	1	28	2196	0	0	0
3.922	1	1	393	3	1	28	2196	0	0	0
3.923	1	1	393	4	1	28	2196	0	0	0
3.924	1	1	393	5	1	28	2196	0	0	0
3.925	1	1	393	6	1	28	2196	0	0	0
3.926	1	1	393	7	1	28	2196	0	0	0
3.927	1	1	393	8	1	28	2196	0	0	0
3.928	1	1	393	9	1	28	2196	0	0	0
3.929	1	1	393	10	1	28	2196	0	0	0
3.93	1	1	394	1	1	28	2196	0	0	0
3.931	1	1	394	2	1	28	2196	0	0	0
3.932	1	1	394	3	1	28	2196	0	0	0
3.933	1	1	394	4	1	28	2196	0	0	0
3.934	1	1	394	5	1	28	2196	0	0	0
3.935	1	1	394	6	1	28	2196	0	0	0
3.936	1	1	394	7	1	28	2196	0	0	0
3.937	1	1	394	8	1	28	2196	0	0	0
3.938	1	1	394	9	1	28	2196	0	0	0
3.939	1	1	394	10	1	28	2196	0	0	0
3.94	1	1	395	1	1	28	2196	0	0	0
3.941	1	1	395	2	1	28	2196	0	0	0
3.942	1	1	395	3	1	28	2196	0	0	0
3.943	1	1	395	4	1	28	2196	0	0	0
3.944	1	1	395	5	1	28	2196	0	0	0
3.945	1	1	395	6	1	28	2196	0	0	0
3.946	1	1	395	7	1	28	2196	0	0	0
3.947	1	1	395	8	1	28	2196	0	0	0
3.948	1	1	395	9	1	28	2196	0	0	0
3.949	1	1	395	10	1	28	2196	0	0	0
3.95	1	1	396	1	1	28	2196	0	0	0
3.951	1	1	396	2	1	28	2196	0	0	0
3.952	1	1	396	3	1	28	2196	0	0	0
3.953	1	1	396	4	1	28	2196	0	0	0
3.954	1	1	396	5	1	28	2196	0	0	0
3.955	1	1	396	6	1	28	2196	0	0	0
3.956	1	1	396	7	1	28	2196	0	0	0
3.957	1	1	396	8	1	28	2196	0	0	0
3.958	1	1	396	9	1	28	2196	0	0	0
3.959	1	1	396	10	1	28	2196	0	0	0
3.96	1	1	397	1	1	28	2196	0	0	0
3.961	1	1	397	2	1	28	2196	0	0	0
3.962	1	1	397	3	1	28	2196	0	0	0
3.963	1	1	397	4	1	28	2196	0	0	0
3.968	1	1	397	9	1	28	2196	0	0	0
3.969	1	1	397	10	1	28	2196	0	0	0
3.97	1	1	398	1	1	28	2196	0	0	0
3.971	1	1	398	2	1	28	2196	0	0	0
3.972	1	1	398	3	1	28	2196	0	0	0
3.973	1	1	398	4	1	28	2196	0	0	0
3.974	1	1	398	5	1	28	2196	0	0	0
3.975	1	1	398	6	1	28	2196	0	0	0
3.98	1	1	399	1	1	28	2196	0	0	0
3.981	1	1	399	2	1	28	2196	0	0	0
3.982	1	1	399	3	1	28	2196	0	0	0
3.983	1	1	399	4	1	28	2196	0	0	0
3.984	1	1	399	5	1	28	2196	0	0	0
3.985	1	1	399	6	1	28	2196	0	0	0
3.986	1	1	399	7	1	28	2196	0	0	0
3.987	1	1	399	8	1	28	2196	0	0	0
3.992	1	1	400	3	1	28	2196	0	0	0
3.993	1	1	400	4	1	28	2196	0	0	0
3.994	1	1	400	5	1	28	2196	0	0	0
3.995	1	1	400	6	1	28	2196	0	0	0
3.996	1	1	400	7	1	28	2196	0	0	0
3.997	1	1	400	8	1	28	2196	0	0	0
3.998	1	1	400	9	1	28	2196	0	0	0
3.999	1	1	400	10	1	28	2196	0	0	0
4.004	1	1	401	5	1	28	2196	0	0	0
4.005	1	1	401	6	1	28	2196	0	0	0
4.006	1	1	401	7	1	28	2196	0	0	0
4.007	1	1	401	8	1	28	2196	0	0	0
4.008	1	1	401	9	1	28	2196	0	0	0
4.009	1	1	401	10	1	28	2196	0	0	0
4.01	1	1	402	1	1	28	2196	0	0	0
4.011	1	1	402	2	1	28	2196	0	0	0
4.012	1	1	402	3	1	28	2196	0	0	0
4.017	1	1	402	8	1	28	2196	0	0	0
4.018	1	1	402	9	1	28	2196	0	0	0
4.019	1	1	402	10	1	28	2196	0	0	0
4.02	1	1	403	1	1	28	2196	0	0	0
4.021	1	1	403	2	1	28	2196	0	0	0
4.022	1	1	403	3	1	28	2196	0	0	0
4.023	1	1	403	4	1	28	2196	0	0	0
4.024	1	1	403	5	1	28	2196	0	0	0
4.025	1	1	403	6	1	28	2196	0	0	0
4.027	1	1	403	8	1	28	2196	0	0	0
4.028	1	1	403	9	1	28	2196	0	0	0
4.029	1	1	403	10	1	28	2196	0	0	0
4.03	1	1	404	1	1	28	2196	0	0	0
4.031	1	1	404	2	1	28	2196	0	0	0
4.032	1	1	404	3	1	28	2196	0	0	0
4.033	1	1	404	4	1	28	2196	0	0	0
4.034	1	1	404	5	1	28	2196	0	0	0
4.035	1	1	404	6	1	28	2196	0	0	0
4.036	1	1	404	7	1	28	2196	0	0	0
4.037	1	1	404	8	1	28	2196	0	0	0
4.038	1	1	404	9	1	28	2196	0	0	0
4.039	1	1	404	10	1	28	2196	0	0	0
4.04	1	1	405	1	1	28	2196	0	0	0
4.041	1	1	405	2	1	28	2196	0	0	0
4.042	1	1	405	3	1	28	2196	0	0	0
4.043	1	1	405	4	1	28	2196	0	0	0
4.044	1	1	405	5	1	28	2196	0	0	0
4.045	1	1	405	6	1	28	2196	0	0	0
4.046	1	1	405	7	1	28	2196	0	0	0
4.047	1	1	405	8	1	28	2196	0	0	0
4.048	1	1	405	9	1	28	2196	0	0	0
4.049	1	1	405	10	1	28	2196	0	0	0
4.05	1	1	406	1	1	28	2196	0	0	0
4.051	1	1	406	2	1	28	2196	0	0	0
4.052	1	1	406	3	1	28	2196	0	0	0
4.053	1	1	406	4	1	28	2196	0	0	0
4.054	1	1	406	5	1	28	2196	0	0	0
4.055	1	1	406	6	1	28	2196	0	0	0
4.056	1	1	406	7	1	28	2196	0	0	0
4.057	1	1	406	8	1	28	2196	0	0	0
4.058	1	1	406	9	1	28	2196	0	0	0
4.059	1	1	406	10	1	28	2196	0	0	0
4.06	1	1	407	1	1	28	2196	0	0	0
4.061	1	1	407	2	1	28	2196	0	0	0
4.062	1	1	407	3	1	28	2196	0	0	0
4.063	1	1	407	4	1	28	2196	0	0	0
4.064	1	1	407	5	1	28	2196	0	0	0
4.065	1	1	407	6	1	28	2196	0	0	0
4.068	1	1	407	9	1	28	2196	0	0	0
4.07	1	1	408	1	1	28	2196	0	0	0
4.071	1	1	408	2	1	28	2196	0	0	0
4.072	1	1	408	3	1	28	2196	0	0	0
4.074	1	1	408	5	1	28	2196	0	0	0
4.075	1	1	408	6	1	28	2196	0	0	0
4.076	1	1	408	7	1	28	2196	0	0	0
4.077	1	1	408	8	1	28	2196	0	0	0
4.078	1	1	408	9	1	28	2196	0	0	0
4.08	1	1	409	1	1	28	2196	0	0	0
4.082	1	1	409	3	1	28	2196	0	0	0
4.084	1	1	409	5	1	28	2196	0	0	0
4.085	1	1	409	6	1	28	2196	0	0	0
4.086	1	1	409	7	1	28	2196	0	0	0
4.087	1	1	409	8	1	28	2196	0	0	0
4.088	1	1	409	9	1	28	2196	0	0	0
4.089	1	1	409	10	1	28	2196	0	0	0
4.09	1	1	410	1	1	28	2196	0	0	0
4.091	1	1	410	2	1	28	2196	0	0	0
4.092	1	1	410	3	1	28	2196	0	0	0
4.093	1	1	410	4	1	28	2196	0	0	0
4.094	1	1	410	5	1	28	2196	0	0	0
4.095	1	1	410	6	1	28	2196	0	0	0
4.096	1	1	410	7	1	28	2196	0	0	0
4.097	1	1	410	8	1	28	2196	0	0	0
4.098	1	1	410	9	1	28	2196	0	0	0
4.099	1	1	410	10	1	28	2196	0	0	0
4.1	1	1	411	1	1	28	2196	0	0	0
4.101	1	1	411	2	1	28	2196	0	0	0
4.102	1	1	411	3	1	28	2196	0	0	0
4.103	1	1	411	4	1	28	2196	0	0	0
4.104	1	1	411	5	1	28	2196	0	0	0
4.105	1	1	411	6	1	28	2196	0	0	0
4.106	1	1	411	7	1	28	2196	0	0	0
4.107	1	1	411	8	1	28	2196	0	0	0
4.108	1	1	411	9	1	28	2196	0	0	0
4.109	1	1	411	10	1	28	2196	0	0	0
4.11	1	1	412	1	1	28	2196	0	0	0
4.111	1	1	412	2	1	28	2196	0	0	0
4.112	1	1	412	3	1	28	2196	0	0	0
4.113	1	1	412	4	1	28	2196	0	0	0
4.114	1	1	412	5	1	28	2196	0	0	0
4.115	1	1	412	6	1	28	2196	0	0	0
4.116	1	1	412	7	1	28	2196	0	0	0
4.117	1	1	412	8	1	28	2196	0	0	0
4.118	1	1	412	9	1	28	2196	0	0	0
4.119	1	1	412	10	1	28	2196	0	0	0
4.122	1	1	413	3	1	28	2196	0	0	0
4.123	1	1	413	4	1	28	2196	0	0	0
4.125	1	1	413	6	1	28	2196	0	0	0
4.126	1	1	413	7	1	28	2196	0	0	0
4.127	1	1	413	8	1	28	2196	0	0	0
4.128	1	1	413	9	1	28	2196	0	0	0
4.129	1	1	413	10	1	28	2196	0	0	0
4.13	1	1	414	1	1	28	2196	0	0	0
4.134	1	1	414	5	1	28	2196	0	0	0
4.135	1	1	414	6	1	28	2196	0	0	0
4.137	1	1	414	8	1	28	2196	0	0	0
4.138	1	1	414	9	1	28	2196	0	0	0
4.139	1	1	414	10	1	28	2196	0	0	0
4.14	1	1	415	1	1	28	2196	0	0	0
4.141	1	1	415	2	1	28	2196	0	0	0
4.142	1	1	415	3	1	28	2196	0	0	0
4.146	1	1	415	7	1	28	2196	0	0	0
4.147	1	1	415	8	1	28	2196	0	0	0
4.149	1	1	415	10	1	28	2196	0	0	0
4.15	1	1	416	1	1	28	2196	0	0	0
4.151	1	1	416	2	1	28	2196	0	0	0
4.152	1	1	416	3	1	28	2196	0	0	0
4.153	1	1	416	4	1	28	2196	0	0	0
4.154	1	1	416	5	1	28	2196	0	0	0
4.155	1	1	416	6	1	28	2196	0	0	0
4.156	1	1	416	7	1	28	2196	0	0	0
4.159	1	1	416	10	1	28	2196	0	0	0
4.16	1	1	417	1	1	28	2196	0	0	0
4.161	1	1	417	2	1	28	2196	0	0	0
4.162	1	1	417	3	1	28	2196	0	0	0
4.163	1	1	417	4	1	28	2196	0	0	0
4.164	1	1	417	5	1	28	2196	0	0	0
4.165	1	1	417	6	1	28	2196	0	0	0
4.166	1	1	417	7	1	28	2196	0	0	0
4.167	1	1	417	8	1	28	2196	0	0	0
4.168	1	1	417	9	1	28	2196	0	0	0
4.169	1	1	417	10	1	28	2196	0	0	0
4.17	1	1	418	1	1	28	2196	0	0	0
4.171	1	1	418	2	1	28	2196	0	0	0
4.172	1	1	418	3	1	28	2196	0	0	0
4.173	1	1	418	4	1	28	2196	0	0	0
4.174	1	1	418	5	1	28	2196	0	0	0
4.175	1	1	418	6	1	28	2196	0	0	0
4.176	1	1	418	7	1	28	2196	0	0	0
4.177	1	1	418	8	1	28	2196	0	0	0
4.178	1	1	418	9	1	28	2196	0	0	0
4.179	1	1	418	10	1	28	2196	0	0	0
4.18	1	1	419	1	1	28	2196	0	0	0
4.181	1	1	419	2	1	28	2196	0	0	0
4.182	1	1	419	3	1	28	2196	0	0	0
4.183	1	1	419	4	1	28	2196	0	0	0
4.184	1	1	419	5	1	28	2196	0	0	0
4.185	1	1	419	6	1	28	2196	0	0	0
4.186	1	1	419	7	1	28	2196	0	0	0
4.187	1	1	419	8	1	28	2196	0	0	0
4.188	1	1	419	9	1	28	2196	0	0	0
4.189	1	1	419	10	1	28	2196	0	0	0
4.19	1	1	420	1	1	28	2196	0	0	0
4.194	1	1	420	5	1	28	2196	0	0	0
4.196	1	1	420	7	1	28	2196	0	0	0
4.197	1	1	420	8	1	28	2196	0	0	0
4.198	1	1	420	9	1	28	2196	0	0	0
4.199	1	1	420	10	1	28	2196	0	0	0
4.2	1	1	421	1	1	28	2196	0	0	0
4.201	1	1	421	2	1	28	2196	0	0	0
4.202	1	1	421	3	1	28	2196	0	0	0
4.204	1	1	421	5	1	28	2196	0	0	0
4.208	1	1	421	9	1	28	2196	0	0	0
4.209	1	1	421	10	1	28	2196	0	0	0
4.21	1	1	422	1	1	28	2196	0	0	0
4.211	1	1	422	2	1	28	2196	0	0	0
4.212	1	1	422	3	1	28	2196	0	0	0
4.213	1	1	422	4	1	28	2196	0	0	0
4.214	1	1	422	5	1	28	2196	0	0	0
4.216	1	1	422	7	1	28	2196	0	0	0
4.22	1	1	423	1	1	28	2196	0	0	0
4.221	1	1	423	2	1	28	2196	0	0	0
4.222	1	1	423	3	1	28	2196	0	0	0
4.223	1	1	423	4	1	28	2196	0	0	0
4.224	1	1	423	5	1	28	2196	0	0	0
4.225	1	1	423	6	1	28	2196	0	0	0
4.226	1	1	423	7	1	28	2196	0	0	0
4.228	1	1	423	9	1	28	2196	0	0	0
4.232	1	1	424	3	1	28	2196	0	0	0
4.233	1	1	424	4	1	28	2196	0	0	0
4.234	1	1	424	5	1	28	2196	0	0	0
4.235	1	1	424	6	1	28	2196	0	0	0
4.236	1	1	424	7	1	28	2196	0	0	0
4.237	1	1	424	8	1	28	2196	0	0	0
4.238	1	1	424	9	1	28	2196	0	0	0
4.24	1	1	425	1	1	28	2196	0	0	0
4.244	1	1	425	5	1	28	2196	0	0	0
4.245	1	1	425	6	1	28	2196	0	0	0
4.246	1	1	425	7	1	28	2196	0	0	0
4.247	1	1	425	8	1	28	2196	0	0	0
4.248	1	1	425	9	1	28	2196	0	0	0
4.249	1	1	425	10	1	28	2196	0	0	0
4.25	1	1	426	1	1	28	2196	0	0	0
4.252	1	1	426	3	1	28	2196	0	0	0
4.253	1	1	426	4	1	28	2196	0	0	0
4.256	1	1	426	7	1	28	2196	0	0	0
4.257	1	1	426	8	1	28	2196	0	0	0
4.258	1	1	426	9	1	28	2196	0	0	0
4.259	1	1	426	10	1	28	2196	0	0	0
4.26	1	1	427	1	1	28	2196	0	0	0
4.261	1	1	427	2	1	28	2196	0	0	0
4.262	1	1	427	3	1	28	2196	0	0	0
4.263	1	1	427	4	1	28	2196	0	0	0
4.264	1	1	427	5	1	28	2196	0	0	0
4.265	1	1	427	6	1	28	2196	0	0	0
4.268	1	1	427	9	1	28	2196	0	0	0
4.269	1	1	427	10	1	28	2196	0	0	0
4.27	1	1	428	1	1	28	2196	0	0	0
4.271	1	1	428	2	1	28	2196	0	0	0
4.272	1	1	428	3	1	28	2196	0	0	0
4.273	1	1	428	4	1	28	2196	0	0	0
4.274	1	1	428	5	1	28	2196	0	0	0
4.275	1	1	428	6	1	28	2196	0	0	0
4.276	1	1	428	7	1	28	2196	0	0	0
4.277	1	1	428	8	1	28	2196	0	0	0
4.278	1	1	428	9	1	28	2196	0	0	0
4.279	1	1	428	10	1	28	2196	0	0	0
4.281	1	1	429	2	1	28	2196	0	0	0
4.282	1	1	429	3	1	28	2196	0	0	0
4.283	1	1	429	4	1	28	2196	0	0	0
4.285	1	1	429	6	1	28	2196	0	0	0
4.286	1	1	429	7	1	28	2196	0	0	0
4.288	1	1	429	9	1	28	2196	0	0	0
4.289	1	1	429	10	1	28	2196	0	0	0
4.291	1	1	430	2	1	28	2196	0	0	0
4.293	1	1	430	4	1	28	2196	0	0	0
4.294	1	1	430	5	1	28	2196	0	0	0
4.295	1	1	430	6	1	28	2196	0	0	0
4.297	1	1	430	8	1	28	2196	0	0	0
4.298	1	1	430	9	1	28	2196	0	0	0
4.3	1	1	431	1	1	28	2196	0	0	0
4.301	1	1	431	2	1	28	2196	0	0	0
4.303	1	1	431	4	1	28	2196	0	0	0
4.305	1	1	431	6	1	28	2196	0	0	0
4.306	1	1	431	7	1	28	2196	0	0	0
4.307	1	1	431	8	1	28	2196	0	0	0
4.308	1	1	431	9	1	28	2196	0	0	0
4.309	1	1	431	10	1	28	2196	0	0	0
4.312	1	1	432	3	1	28	2196	0	0	0
4.313	1	1	432	4	1	28	2196	0	0	0
4.315	1	1	432	6	1	28	2196	0	0	0
4.317	1	1	432	8	1	28	2196	0	0	0
4.318	1	1	432	9	1	28	2196	0	0	0
4.319	1	1	432	10	1	28	2196	0	0	0
4.32	1	1	433	1	1	28	2196	0	0	0
4.321	1	1	433	2	1	28	2196	0	0	0
4.324	1	1	433	5	1	28	2196	0	0	0
4.325	1	1	433	6	1	28	2196	0	0	0
4.326	1	1	433	7	1	28	2196	0	0	0
4.327	1	1	433	8	1	28	2196	0	0	0
4.329	1	1	433	10	1	28	2196	0	0	0
4.331	1	1	434	2	1	28	2196	0	0	0
4.332	1	1	434	3	1	28	2196	0	0	0
4.333	1	1	434	4	1	28	2196	0	0	0
4.336	1	1	434	7	1	28	2196	0	0	0
4.337	1	1	434	8	1	28	2196	0	0	0
4.338	1	1	434	9	1	28	2196	0	0	0
4.339	1	1	434	10	1	28	2196	0	0	0
4.341	1	1	435	2	1	28	2196	0	0	0
4.343	1	1	435	4	1	28	2196	0	0	0
4.344	1	1	435	5	1	28	2196	0	0	0
4.345	1	1	435	6	1	28	2196	0	0	0
4.348	1	1	435	9	1	28	2196	0	0	0
4.349	1	1	435	10	1	28	2196	0	0	0
4.35	1	1	436	1	1	28	2196	0	0	0
4.351	1	1	436	2	1	28	2196	0	0	0
4.352	1	1	436	3	1	28	2196	0	0	0
4.355	1	1	436	6	1	28	2196	0	0	0
4.356	1	1	436	7	1	28	2196	0	0	0
4.357	1	1	436	8	1	28	2196	0	0	0
4.358	1	1	436	9	1	28	2196	0	0	0
4.36	1	1	437	1	1	28	2196	0	0	0
4.361	1	1	437	2	1	28	2196	0	0	0
4.362	1	1	437	3	1	28	2196	0	0	0
4.364	1	1	437	5	1	28	2196	0	0	0
4.367	1	1	437	8	1	28	2196	0	0	0
4.368	1	1	437	9	1	28	2196	0	0	0
4.369	1	1	437	10	1	28	2196	0	0	0
4.37	1	1	438	1	1	28	2196	0	0	0
4.372	1	1	438	3	1	28	2196	0	0	0
4.373	1	1	438	4	1	28	2196	0	0	0
4.374	1	1	438	5	1	28	2196	0	0	0
4.376	1	1	438	7	1	28	2196	0	0	0
4.379	1	1	438	10	1	28	2196	0	0	0
4.38	1	1	439	1	1	28	2196	0	0	0
4.381	1	1	439	2	1	28	2196	0	0	0
4.382	1	1	439	3	1	28	2196	0	0	0
4.384	1	1	439	5	1	28	2196	0	0	0
4.385	1	1	439	6	1	28	2196	0	0	0
4.386	1	1	439	7	1	28	2196	0	0	0
4.388	1	1	439	9	1	28	2196	0	0	0
4.391	1	1	440	2	1	28	2196	0	0	0
4.392	1	1	440	3	1	28	2196	0	0	0
4.393	1	1	440	4	1	28	2196	0	0	0
4.394	1	1	440	5	1	28	2196	0	0	0
4.396	1	1	440	7	1	28	2196	0	0	0
4.397	1	1	440	8	1	28	2196	0	0	0
4.398	1	1	440	9	1	28	2196	0	0	0
4.4	1	1	441	1	1	28	2196	0	0	0
4.403	1	1	441	4	1	28	2196	0	0	0
4.404	1	1	441	5	1	28	2196	0	0	0
4.405	1	1	441	6	1	28	2196	0	0	0
4.406	1	1	441	7	1	28	2196	0	0	0
4.408	1	1	441	9	1	28	2196	0	0	0
4.409	1	1	441	10	1	28	2196	0	0	0
4.41	1	1	442	1	1	28	2196	0	0	0
4.412	1	1	442	3	1	28	2196	0	0	0
4.413	1	1	442	4	1	28	2196	0	0	0
4.415	1	1	442	6	1	28	2196	0	0	0
4.416	1	1	442	7	1	28	2196	0	0	0
4.417	1	1	442	8	1	28	2196	0	0	0
4.418	1	1	442	9	1	28	2196	0	0	0
4.419	1	1	442	10	1	28	2196	0	0	0
4.422	1	1	443	3	1	28	2196	0	0	0
4.423	1	1	443	4	1	28	2196	0	0	0
4.424	1	1	443	5	1	28	2196	0	0	0
4.425	1	1	443	6	1	28	2196	0	0	0
4.426	1	1	443	7	1	28	2196	0	0	0
4.427	1	1	443	8	1	28	2196	0	0	0
4.429	1	1	443	10	1	28	2196	0	0	0
4.43	1	1	444	1	1	28	2196	0	0	0
4.431	1	1	444	2	1	28	2196	0	0	0
4.432	1	1	444	3	1	28	2196	0	0	0
4.433	1	1	444	4	1	28	2196	0	0	0
4.434	1	1	444	5	1	28	2196	0	0	0
4.435	1	1	444	6	1	28	2196	0	0	0
4.436	1	1	444	7	1	28	2196	0	0	0
4.437	1	1	444	8	1	28	2196	0	0	0
4.438	1	1	444	9	1	28	2196	0	0	0
4.439	1	1	444	10	1	28	2196	0	0	0
4.44	1	1	445	1	1	28	2196	0	0	0
4.441	1	1	445	2	1	28	2196	0	0	0
4.442	1	1	445	3	1	28	2196	0	0	0
4.443	1	1	445	4	1	28	2196	0	0	0
4.444	1	1	445	5	1	28	2196	0	0	0
4.445	1	1	445	6	1	28	2196	0	0	0
4.446	1	1	445	7	1	28	2196	0	0	0
4.447	1	1	445	8	1	28	2196	0	0	0
4.448	1	1	445	9	1	28	2196	0	0	0
4.449	1	1	445	10	1	28	2196	0	0	0
4.45	1	1	446	1	1	28	2196	0	0	0
4.451	1	1	446	2	1	28	2196	0	0	0
4.452	1	1	446	3	1	28	2196	0	0	0
4.453	1	1	446	4	1	28	2196	0	0	0
4.454	1	1	446	5	1	28	2196	0	0	0
4.455	1	1	446	6	1	28	2196	0	0	0
4.456	1	1	446	7	1	28	2196	0	0	0
4.457	1	1	446	8	1	28	2196	0	0	0
4.458	1	1	446	9	1	28	2196	0	0	0
4.459	1	1	446	10	1	28	2196	0	0	0
4.46	1	1	447	1	1	28	2196	0	0	0
4.462	1	1	447	3	1	28	2196	0	0	0
4.463	1	1	447	4	1	28	2196	0	0	0
